id,url_length,hostname_length,path_length,query_length,subdomain_depth,path_depth,has_double_slash_in_path,num_dots,num_hyphens,num_at_symbols,num_tildes,num_underscores,num_percents,num_ampersands,num_hashes,num_query_params,num_numeric_chars,uses_https,https_in_hostname,has_insecure_forms,has_submit_email,has_iframe,has_popup,abnormal_form_action,has_ip_address,domain_in_subdomain,domain_in_path,has_random_domain,brand_in_subdomain,brand_in_path,frequent_domain_mismatch,missing_title,external_favicon,external_link_ratio,external_resource_ratio,null_self_redirect_ratio,has_only_images_in_form,fake_link_statusbar,right_click_disabled,popup_window,ratio_ext_hyperlinks,ratio_ext_media,label
8172,84,33,44,0,1,1,0,2,7,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.266666667,0.9375,,1,0,0,0,0.266666667,0.9375,0
8173,146,20,119,0,1,4,0,2,13,0,0,3,0,0,0,0,7,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0.634146342,0.625,,0,0,0,0,0.634146342,0.625,0
8174,84,14,18,44,0,2,0,2,0,0,0,0,0,1,0,2,27,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.0125,0.02173913,,0,0,0,0,0.0125,0.02173913,0
8175,71,19,45,0,0,2,0,2,6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.271604938,0.419354839,,0,0,0,0,0.271604938,0.419354839,0
8176,123,13,68,34,0,2,0,1,8,0,0,0,2,0,0,1,17,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.369565217,0.765957447,,0,0,0,0,0.369565217,0.765957447,0
8177,67,24,36,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.20212766,0.176470588,,0,0,0,0,0.20212766,0.176470588,0
8178,60,14,39,0,0,2,0,1,3,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.1,0.219512195,,0,0,0,0,0.1,0.219512195,0
8179,101,19,75,0,1,4,0,3,10,0,0,0,0,0,0,0,6,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.341736695,0.260869565,,0,0,0,0,0.341736695,0.260869565,0
8180,72,11,54,0,0,5,0,1,7,0,0,0,0,0,0,0,8,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0.39055794,1,,0,0,0,1,0.39055794,1,0
8181,118,29,16,65,1,2,0,3,6,0,0,0,0,2,0,3,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162790698,0.941176471,,0,0,0,0,0.162790698,0.941176471,0
8182,100,15,78,0,0,5,0,1,7,0,0,0,0,0,0,0,10,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0.056277056,0.444444444,,0,0,0,0,0.056277056,0.444444444,0
8183,64,21,36,0,0,2,0,2,0,0,0,3,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.064814815,0.014705882,,0,0,0,0,0.064814815,0.014705882,0
8184,72,23,42,0,0,4,0,1,6,0,0,0,0,0,0,0,6,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0.436781609,0.418918919,,0,0,0,0,0.436781609,0.418918919,0
8185,137,18,35,76,0,4,0,3,1,0,0,3,0,5,0,6,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.25,,0,0,0,0,0.07,0.25,0
8186,80,21,52,0,0,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.171428571,0.76,,0,0,0,0,0.171428571,0.76,0
8187,78,19,52,0,0,2,0,2,4,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.132867133,0.205128205,,0,0,0,0,0.132867133,0.205128205,0
8188,103,8,88,0,0,3,0,1,11,0,0,0,0,0,0,0,5,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0.195488722,0.868131868,,0,0,0,0,0.195488722,0.868131868,0
8189,161,16,39,98,0,3,0,1,4,0,0,9,0,3,0,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.448275862,0.5,,0,0,0,0,0.448275862,0.5,0
8190,78,13,58,0,1,4,0,3,5,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0.01369863,0.190476191,,0,0,0,0,0.01369863,0.190476191,0
8191,71,23,41,0,0,5,0,1,5,0,0,0,0,0,0,0,8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0.180645161,1,,0,0,0,0,0.180645161,1,0
8192,61,18,36,0,0,3,0,4,1,0,0,0,0,0,0,0,6,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0.25974026,0.164705882,,0,0,0,0,0.25974026,0.164705882,0
8193,72,7,41,16,0,3,0,3,0,0,0,0,0,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.066666667,,0,0,0,0,0,0.066666667,0
8194,78,17,24,29,0,2,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086956522,0.916666667,,0,0,0,0,0.086956522,0.916666667,0
8195,94,21,66,0,0,2,0,2,8,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.227272727,0.242424242,,0,0,0,0,0.227272727,0.242424242,0
8196,98,14,77,0,0,5,0,1,6,0,0,0,0,0,0,0,11,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.105058366,0.541666667,,0,0,0,0,0.105058366,0.541666667,0
8197,75,12,27,28,0,3,0,2,1,0,0,0,0,2,0,3,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.050955414,0.023255814,,0,0,0,0,0.050955414,0.023255814,0
8198,65,8,50,0,0,2,0,2,4,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.085106383,0.02739726,,0,0,0,0,0.085106383,0.02739726,0
8199,79,13,51,7,0,1,0,2,0,0,0,5,0,0,0,1,8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.259259259,0.385964912,,0,0,0,0,0.259259259,0.385964912,0
8200,108,20,81,0,0,5,0,1,6,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.12345679,0.588235294,,0,0,0,0,0.12345679,0.588235294,0
8201,116,15,27,66,1,3,0,3,0,0,0,0,0,2,0,3,36,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.038461539,0.166666667,,0,0,0,0,0.038461539,0.166666667,0
8202,87,14,66,0,0,3,0,1,8,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.046511628,0.134615385,,0,0,0,0,0.046511628,0.134615385,0
8203,64,12,45,0,0,4,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078431373,,0,0,0,0,0,0.078431373,0
8204,143,20,71,44,0,5,0,1,6,0,0,2,0,2,0,3,17,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0.416666667,1,,0,0,0,0,0.416666667,1,0
8205,141,25,14,94,1,2,0,4,0,0,0,0,8,0,0,1,14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.047619048,0.576923077,,0,0,0,0,0.047619048,0.576923077,0
8206,126,17,14,87,1,2,0,4,0,0,0,0,8,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205882353,0.423076923,,0,0,0,0,0.205882353,0.423076923,0
8207,140,24,14,94,1,2,0,4,0,0,0,0,8,0,0,1,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.176,0.52,,0,0,0,0,0.176,0.52,0
8208,140,23,15,94,1,2,0,4,0,0,0,0,8,0,0,1,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.04040404,0.56,,0,0,0,0,0.04040404,0.56,0
8209,64,12,45,0,0,2,0,1,7,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.224299065,0.364705882,,0,0,0,0,0.224299065,0.364705882,0
8210,120,21,92,0,1,4,0,3,10,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.463157895,0.615384615,,0,0,0,0,0.463157895,0.615384615,0
8211,78,16,10,44,0,1,0,2,0,0,0,1,0,3,0,4,4,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0.285714286,0.193548387,,0,0,0,0,0.285714286,0.193548387,0
8212,119,20,92,0,1,2,0,3,9,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.091666667,0.680851064,,0,0,0,0,0.091666667,0.680851064,0
8213,103,31,65,0,4,5,0,5,5,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.725490196,0.125,,0,0,0,0,0.725490196,0.125,0
8214,127,15,105,0,0,3,0,1,12,0,0,0,0,0,0,0,5,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.333333333,0.169811321,,0,0,0,0,0.333333333,0.169811321,0
8215,70,15,48,0,0,2,0,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.147058824,0.370967742,,0,0,0,0,0.147058824,0.370967742,0
8216,95,23,65,0,1,3,0,2,4,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.044117647,0.985915493,,0,0,0,0,0.044117647,0.985915493,0
8217,119,29,83,0,1,6,0,2,8,0,0,0,0,0,0,0,8,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0.318059299,0.985915493,,1,0,0,0,0.318059299,0.985915493,0
8218,112,17,22,65,0,2,0,2,8,0,0,0,0,2,0,2,11,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.05974026,0.067708333,,0,0,0,0,0.05974026,0.067708333,0
8219,62,14,41,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.25,,0,0,0,0,0,0.25,0
8220,101,14,80,0,0,2,0,1,7,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.174757282,0.357142857,,0,0,0,0,0.174757282,0.357142857,0
8221,68,19,42,0,0,5,0,1,4,0,0,0,0,0,0,0,8,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0.115646259,1,,0,0,0,0,0.115646259,1,0
8222,111,15,44,44,0,5,0,1,4,0,0,2,0,2,0,3,12,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0.224137931,0.949367089,,0,0,0,0,0.224137931,0.949367089,0
8223,77,9,61,0,0,2,0,2,12,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0.870056497,0.878787879,,0,0,0,0,0.870056497,0.878787879,0
8224,62,12,21,21,0,2,0,2,0,0,0,0,0,2,0,3,13,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.081761006,0.055865922,,0,0,0,0,0.081761006,0.055865922,0
8225,118,16,95,0,1,8,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.255813954,1,,0,0,0,0,0.255813954,1,0
8226,131,33,1,89,1,0,0,3,0,0,0,3,0,5,0,6,24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.614173228,0.666666667,,0,0,0,0,0.614173228,0.666666667,0
8227,158,14,92,44,0,5,0,1,13,0,0,2,0,2,0,3,16,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0.205020921,1,,0,0,0,0,0.205020921,1,0
8228,70,14,24,24,0,2,0,2,0,0,0,0,0,1,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.153846154,,0,0,0,0,0.08,0.153846154,0
8229,60,11,42,0,0,2,0,2,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.1875,0.421052632,,0,0,0,0,0.1875,0.421052632,0
8230,63,16,25,14,0,2,0,2,0,0,0,2,0,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.055555556,0.114285714,,0,0,0,0,0.055555556,0.114285714,0
8231,60,8,45,0,0,4,0,1,5,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0.5,,0,0,0,0,0,0.5,0
8232,61,16,7,30,1,1,0,3,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041666667,0.066666667,,0,0,0,0,0.041666667,0.066666667,0
8233,122,24,73,17,1,4,0,3,5,0,0,2,0,0,0,1,15,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0.345744681,1,,0,0,0,0,0.345744681,1,0
8234,130,10,26,86,0,3,0,1,3,0,0,3,7,0,0,1,22,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0.03125,0.136363636,,0,0,0,0,0.03125,0.136363636,0
8235,176,31,138,0,1,4,0,3,19,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.628742515,0.666666667,,0,0,0,0,0.628742515,0.666666667,0
8236,90,16,67,0,0,3,0,1,10,0,0,0,0,0,0,0,8,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0.247706422,0.979166667,,0,0,0,0,0.247706422,0.979166667,0
8237,80,17,6,49,0,2,0,1,0,0,0,3,4,0,0,1,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.058823529,0.125,,0,0,0,0,0.058823529,0.125,0
8238,72,12,53,0,1,3,0,4,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.111111111,0,,0,0,0,0,0.111111111,0,0
8239,170,20,1,141,1,0,0,3,2,0,0,4,1,6,0,7,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.049180328,0.842105263,,0,0,0,0,0.049180328,0.842105263,0
8240,76,19,7,42,0,2,0,1,1,0,0,0,2,0,0,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162162162,0.28,,0,0,0,0,0.162162162,0.28,0
8241,81,19,55,0,0,5,0,1,6,0,0,0,0,0,0,0,8,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0.488095238,0.985294118,,1,0,0,0,0.488095238,0.985294118,0
8242,112,16,89,0,0,2,0,2,14,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194805195,0.619047619,,0,0,0,0,0.194805195,0.619047619,0
8243,93,27,50,8,1,2,0,2,0,0,0,8,0,0,0,1,8,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.487179487,0.75,,0,0,0,0,0.487179487,0.75,0
8244,114,52,55,0,0,4,0,1,5,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.113207547,0.628571429,,0,0,0,0,0.113207547,0.628571429,0
8245,100,19,74,0,0,5,0,1,10,0,0,0,0,0,0,0,8,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0.253846154,0.962962963,,0,0,0,0,0.253846154,0.962962963,0
8246,74,22,45,0,1,3,0,4,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107142857,0,,0,0,0,0,0.107142857,0,0
8247,112,18,24,62,1,4,0,2,2,0,0,2,0,5,0,6,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.333333333,,0,0,0,0,0,0.333333333,0
8248,69,34,1,26,1,0,0,3,1,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.119047619,0.066666667,,0,0,0,0,0.119047619,0.066666667,0
8249,81,29,27,17,1,2,0,3,2,0,0,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666667,,0,0,0,0,0,0.666666667,0
8250,133,30,96,0,1,2,0,2,11,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.263636364,0.980769231,,0,0,0,0,0.263636364,0.980769231,0
8251,85,24,54,0,0,5,0,1,6,0,0,0,0,0,0,0,9,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0.107317073,1,,0,0,0,0,0.107317073,1,0
8252,81,17,43,13,0,2,0,1,4,0,0,1,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.428571429,0.784090909,,0,0,0,0,0.428571429,0.784090909,0
8253,94,17,70,0,0,4,0,1,10,0,0,0,0,0,0,0,11,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0.162162162,0.371428571,,0,0,0,0,0.162162162,0.371428571,0
8254,65,20,38,0,0,2,0,1,5,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0.208333333,0.978723404,,0,0,0,0,0.208333333,0.978723404,0
8255,113,17,89,0,0,4,0,1,12,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.183098592,0.647058824,,0,0,0,0,0.183098592,0.647058824,0
8256,68,11,50,0,0,6,0,1,3,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0.110497238,0.040650407,,0,0,0,0,0.110497238,0.040650407,0
8257,63,10,22,23,0,2,0,2,0,0,0,0,0,1,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.125,,0,0,0,0,0.333333333,0.125,0
8258,62,18,37,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.522727273,0.176470588,,0,0,0,0,0.522727273,0.176470588,0
8259,67,10,21,28,0,2,0,2,4,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.090909091,0,,0,0,0,0,0.090909091,0,0
8260,79,13,59,0,0,3,0,2,2,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.020325203,0.547169811,,0,0,0,0,0.020325203,0.547169811,0
8261,95,14,74,0,0,2,0,1,11,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.195876289,0.325,,0,0,0,0,0.195876289,0.325,0
8262,61,15,20,18,1,2,0,3,0,0,0,0,0,1,0,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.066666667,,0,0,0,0,0,0.066666667,0
8263,63,16,40,0,1,6,0,2,0,0,0,0,0,0,0,0,24,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.021428571,0.192307692,,0,0,0,0,0.021428571,0.192307692,0
8264,70,15,48,0,0,3,0,1,5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.153846154,0.384615385,,0,0,0,0,0.153846154,0.384615385,0
8265,69,14,48,0,0,5,0,1,6,0,0,0,0,0,0,0,8,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0.162162162,0.46969697,,0,0,0,0,0.162162162,0.46969697,0
8266,130,16,107,0,0,6,0,1,11,0,0,0,0,0,0,0,8,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.060402685,0.242424242,,0,0,0,0,0.060402685,0.242424242,0
8267,65,10,48,0,0,3,0,1,5,0,0,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0.076,0.171052632,,0,0,0,0,0.076,0.171052632,0
8268,63,13,43,0,0,5,0,1,3,0,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.055555556,0.195652174,,0,0,0,0,0.055555556,0.195652174,0
8269,102,25,70,0,1,3,0,2,9,0,0,0,0,0,0,0,14,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.436619718,0.864864865,,0,0,0,0,0.436619718,0.864864865,0
8270,60,19,34,0,1,3,0,3,2,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.240963855,0.142857143,,0,0,0,0,0.240963855,0.142857143,0
8271,78,27,44,0,1,2,0,2,5,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.039215686,0.333333333,,0,0,0,0,0.039215686,0.333333333,0
8272,77,16,15,38,1,2,0,3,0,0,0,1,0,2,0,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454546,0.2,,0,0,0,0,0.045454546,0.2,0
8273,113,15,91,0,0,3,0,1,11,0,0,0,0,0,0,0,8,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0.170124481,0.246575343,,0,0,0,0,0.170124481,0.246575343,0
8274,85,18,60,0,2,7,0,5,2,0,0,1,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
8275,33,12,14,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0.961538462,0.785714286,,0,0,0,0,0.961538462,0.785714286,0
8276,52,15,30,0,0,2,0,1,3,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0.146788991,0.988764045,,0,0,0,0,0.146788991,0.988764045,0
8277,44,10,27,0,0,1,0,2,3,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210526316,,0,0,0,0,0,0.210526316,0
8278,29,6,16,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095238095,,0,0,0,0,0,0.095238095,0
8279,27,9,11,0,0,1,0,1,0,0,0,1,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.003070624,0.139534884,,0,0,0,0,0.003070624,0.139534884,0
8280,33,10,16,0,0,4,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.176470588,0.2,,0,0,0,0,0.176470588,0.2,0
8281,35,16,1,10,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.12295082,0.383561644,,0,0,0,0,0.12295082,0.383561644,0
8282,52,21,13,10,1,2,0,2,0,0,0,1,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.010989011,0.684210526,,0,0,0,0,0.010989011,0.684210526,0
8283,32,8,17,0,0,3,0,1,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.280898876,0.977272727,,0,0,0,0,0.280898876,0.977272727,0
8284,39,10,22,0,0,3,0,1,2,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0.105590062,0.987654321,,0,0,0,0,0.105590062,0.987654321,0
8285,52,10,35,0,0,2,0,1,5,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0.198529412,0.97826087,,0,0,0,0,0.198529412,0.97826087,0
8286,59,8,44,0,0,2,0,2,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0.094890511,0.074074074,,0,1,0,0,0.094890511,0.074074074,0
8287,33,9,17,0,0,3,0,1,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.270833333,0.977272727,,0,0,0,0,0.270833333,0.977272727,0
8288,33,9,17,0,0,3,0,1,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.288888889,0.977272727,,0,0,0,0,0.288888889,0.977272727,0
8289,32,8,17,0,0,3,0,1,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0.262626263,0.977777778,,0,0,0,0,0.262626263,0.977777778,0
8290,41,14,20,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.090909091,,0,0,0,0,0.333333333,0.090909091,0
8291,39,15,17,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.31372549,0.205479452,,0,0,0,0,0.31372549,0.205479452,0
8292,43,15,21,0,0,4,0,1,1,0,0,0,0,0,0,0,7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.131979695,0.638888889,,0,0,0,0,0.131979695,0.638888889,0
8293,59,20,32,0,1,2,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.681818182,,0,0,0,0,0,0.681818182,0
8294,37,15,15,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0.060773481,0.154639175,,0,0,0,0,0.060773481,0.154639175,0
8295,57,14,36,0,1,2,0,3,3,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.076923077,,0,0,0,0,0,0.076923077,0
8296,50,12,31,0,0,4,0,2,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076923077,0.428571429,,0,0,0,0,0.076923077,0.428571429,0
8297,59,13,22,16,0,2,0,2,0,0,0,2,0,0,0,1,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.032258065,0,,0,0,0,0,0.032258065,0,0
8298,43,11,25,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.265060241,0.285714286,,0,0,0,0,0.265060241,0.285714286,0
8299,44,20,17,0,1,4,0,2,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.190938511,0.166666667,,0,0,0,0,0.190938511,0.166666667,0
8300,59,19,33,0,0,4,0,1,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.4,0.058823529,,0,0,0,0,0.4,0.058823529,0
8301,55,27,21,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.424242424,0.5,,0,0,0,0,0.424242424,0.5,0
8302,44,16,21,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0.195121951,0.619047619,,0,0,0,0,0.195121951,0.619047619,0
8303,52,24,21,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.392156863,0,,0,0,0,0,0.392156863,0,0
8304,30,9,14,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.187165775,0.952380952,,0,0,0,0,0.187165775,0.952380952,0
8305,45,27,11,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.281767956,0.288135593,,0,0,0,0,0.281767956,0.288135593,0
