url_length,hostname_length,subdomain_depth,has_double_slash_in_path,num_dots,num_hyphens,num_at_symbols,num_tildes,num_underscores,num_percents,num_ampersands,num_query_params,num_slashes,https_in_hostname,http_in_path,has_insecure_forms,has_submit_email,has_iframe,has_popup,abnormal_form_action,has_ip_address,domain_in_subdomain,domain_in_path,has_random_domain,has_prefix_suffix,brand_in_subdomain,brand_in_path,domain_in_brand,frequent_domain_mismatch,missing_title,external_favicon,external_link_ratio,external_resource_ratio,null_self_redirect_ratio,fake_link_statusbar,right_click_disabled,popup_window,ratio_ext_hyperlinks,ratio_ext_media,char_repeat_ratio,dns_record_exists,domain_registration_length,domain_age,web_traffic_rank,page_rank,label
79,24,2,0,2,0,0,0,1,0,0,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.227272727,50,0,0,0,1,0.227272727,50,4,0,787,5056,77743,4,1
132,16,3,0,3,0,0,0,2,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,40,0,270,7765,32,5,1
42,17,3,0,3,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.010282776,0,0,0,0,0,0.010282776,0,4,0,1703,7427,193,7,0
42,16,2,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.058823529,0,0,0,0,0,0.058823529,0,0,0,904,7131,12,7,0
69,14,3,0,3,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1213760,4,0
25,16,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09375,25,0,0,0,0,0.09375,25,4,0,98,7588,50395,5,0
13,6,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.54676259,100,0,0,0,0,0.54676259,100,0,0,0,-1,1271273,2,0
60,15,1,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,305,60,7866174,0,1
31,12,1,0,1,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,100,0,0,0,0,1,100,1,0,723,7,0,0,1
23,14,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.5,0,0,0,0,0,0.5,0,3,0,0,3027,0,2,0
34,25,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7771739129999999,100,0,0,0,0,0.7771739129999999,100,4,0,645,1546,4669,2,1
132,16,3,0,3,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,42,0,272,7764,32,5,1
35,16,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.669117647,100,0,0,0,0,0.669117647,100,4,0,2804,8520,8,10,0
58,29,3,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.80952381,80,0,0,0,0,0.80952381,80,1,0,228,5616,0,5,1
25,16,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.03125,0,0,0,0,0,0.03125,0,3,0,0,-1,313138,3,0
106,19,2,0,2,1,0,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.102272727,0,0,0,0,0,0.102272727,0,9,0,146,2046,0,0,1
95,12,3,0,3,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.182320442,0,0,0,0,0,0.182320442,0,4,1,156,8609,74745,5,0
32,20,2,0,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3,0,290,-1,4910786,0,1
43,15,2,0,2,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,361,-2,0,0,1
35,26,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102564103,10,0,0,0,0,0.102564103,10,4,0,203,4910,10530414,4,0
27,18,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.221238938,0,0,0,0,0,0.221238938,0,3,0,980,1941,1181262,4,0
43,17,2,0,2,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.7,0,0,0,0,0,0.7,0,3,0,279,3374,33138,4,0
61,52,3,0,4,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2216,2532,514430,0,1
50,21,3,0,3,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.118811881,100,0,0,0,0,0.118811881,100,6,0,1201,7876,5851,5,0
29,20,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,-1,2097546,1,0
24,16,2,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,149,2042,112902,3,0
59,26,2,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5808219179999999,20,0,0,0,0,0.5808219179999999,20,5,0,599,5245,0,4,0
22,15,2,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100,0,0,0,0,1,100,0,0,53,7253,943419,1,1
33,12,2,0,2,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0.256704981,100,0,0,0,0,0.256704981,100,4,0,1259,8967,70,8,0
98,24,3,0,8,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,100,0,0,0,0,1,100,5,0,2974,8347,1,10,1
35,26,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.228855721,36.73469388,0,0,0,0,0.228855721,36.73469388,0,0,215,2341,818989,4,0
46,23,2,0,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,345,2576,0,2,1
25,17,2,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0.142857143,0,3,0,549,181,0,2,0
130,54,3,0,5,1,0,0,2,0,2,1,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,25,3992,5697976,0,1
57,26,3,0,3,4,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189189189,66.66666667,0,0,0,0,0.189189189,66.66666667,6,0,169,-1,1003956,3,0
80,12,3,0,3,0,0,0,1,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,0,424,9437,203662,3,0
23,14,2,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.047945205,4.347826087,0,0,0,0,0.047945205,4.347826087,3,0,158,-1,0,2,0
67,26,3,0,3,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.240740741,0,0,0,0,0,0.240740741,0,5,0,514,7522,10631,5,0
40,23,3,0,3,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,153,-1,0,2,1
100,12,1,0,1,2,0,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,120,1707,4830221,2,1
38,27,2,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0.142857143,0,3,0,120,245,0,1,1
28,20,2,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.224489796,100,0,0,0,0,0.224489796,100,3,0,182,4200,352448,4,0
74,17,2,0,2,0,0,0,1,0,1,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.214285714,0,0,0,0,0,0.214285714,0,0,0,124,-1,0,0,1
93,17,2,0,2,9,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,100,4283,0,1,1
54,21,2,0,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,69,3583,0,0,1
80,15,2,0,2,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.192982456,0,0,0,0,0,0.192982456,0,1,0,676,5897,2688,7,0
26,18,2,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.608695652,100,0,0,0,0,0.608695652,100,3,0,341,2946,1866788,4,0
38,17,1,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.666666667,100,0,0,0,0,0.666666667,100,2,0,303,61,0,0,1
56,17,2,0,2,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.5,66.66666667,0,0,0,0,0.5,66.66666667,0,0,28,-1,0,0,1
77,20,3,0,3,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.779661017,100,0,0,0,0,0.779661017,100,3,0,1300,7831,2527,6,0
46,16,2,0,2,0,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.06056338,0,0,0,0,0,0.06056338,0,0,0,901,7134,12,7,0
46,19,3,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594713656,20,0,0,0,0,0.594713656,20,4,0,197,6377,7962,5,0
44,13,2,0,2,1,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.132911392,4.347826087,0,0,0,0,0.132911392,4.347826087,4,0,352,10605,7074,6,0
139,27,2,0,2,2,0,0,2,0,0,1,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3,0,382,8018,0,4,1
42,33,2,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,16.66666667,0,0,0,0,0.5,16.66666667,4,0,644,1546,4669,2,1
58,16,2,0,2,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.050314465,0,0,0,0,0,0.050314465,0,0,0,901,7134,13,7,0
18,9,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.054945055,8.333333332999999,0,0,0,0,0.054945055,8.333333332999999,0,0,101,5378,1838457,4,0
47,16,2,0,2,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.062721893,0,0,0,0,0,0.062721893,0,0,0,905,7130,12,7,0
30,18,2,0,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,199,4550,0,0,1
49,21,2,0,2,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501831502,0,0,0,0,0,0.501831502,0,1,0,602,6338,289,5,0
102,14,3,0,6,0,0,0,0,0,0,2,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6,50,0,0,0,0,0.6,50,7,0,248,5230,0,0,1
57,18,2,0,2,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.055288462,6.944444444,0,0,0,0,0.055288462,6.944444444,5,0,2085,6316,8182,6,0
33,26,2,0,2,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,242,1950,341948,1,1
70,21,2,0,2,3,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.371428571,80,0,0,0,0,0.371428571,80,1,0,130,7618,2192,5,0
25,16,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,5455,0,2,1
59,28,2,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0.25,0,3,0,293,-1,0,2,1
40,13,2,0,2,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,100,0,0,0,0,0.333333333,100,1,0,109,256,0,2,0
41,16,2,0,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.252365931,97.91666667,0,0,0,0,0.252365931,97.91666667,3,0,171,8960,581,6,0
107,17,2,0,2,9,0,0,0,0,0,0,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.790055249,96.66666667,0,0,0,0,0.790055249,96.66666667,4,0,2325,6075,450,6,0
32,23,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.142857143,100,0,0,0,0,0.142857143,100,3,0,221,1971,0,0,0
165,15,3,0,4,6,1,0,0,0,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.516129032,0,0,0,0,0,0.516129032,0,7,0,0,-1,1768405,2,1
42,13,3,0,3,0,0,0,0,3,0,0,3,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,-1,0,0,1
84,18,2,0,2,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.282608696,7.317073171,0,0,0,0,0.282608696,7.317073171,7,0,986,5222,135,8,0
31,22,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.928571429,0,0,0,0,0,0.928571429,0,0,0,374,7295,0,5,1
24,5,1,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0,0,0,0,0,0.9,0,0,0,0,-1,134401,5,1
26,19,2,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,351,2571,508220,1,0
33,22,2,0,2,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.3,50,0,0,0,0,0.3,50,3,0,337,6392,0,2,1
115,15,2,0,2,0,0,0,1,1,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.677419355,100,0,0,0,0,0.677419355,100,1,0,2976,8346,1,10,1
28,19,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.294117647,12.82051282,0,0,0,0,0.294117647,12.82051282,3,0,1543,3935,39744,5,0
76,50,3,0,4,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,14,4004,5828815,0,1
53,15,3,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.826086957,100,0,0,0,0,0.826086957,100,1,0,336,29,0,0,1
65,18,2,0,2,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117647059,0,0,0,0,0,0.117647059,0,4,0,130,-1,6347,5,0
78,21,2,0,2,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.085526316,44.44444444,0,0,0,0,0.085526316,44.44444444,5,0,363,5115,0,4,0
48,20,3,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.8611111109999999,57.14285714,0,0,0,0,0.8611111109999999,57.14285714,1,0,372,7297,0,5,1
33,14,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.875,0,0,0,0,0,0.875,0,4,0,2430,1953,4365,3,1
37,13,1,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64516129,0,0,0,0,0,0.64516129,0,0,0,205,160,0,0,1
26,15,2,0,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,263,7406,5205013,2,1
65,24,3,0,3,0,0,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1875,0,0,0,0,0,0.1875,0,2,0,1049,7717,156097,4,0
162,23,1,0,1,12,0,0,0,0,1,0,10,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,357,8,0,0,1
61,19,3,0,3,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.879518072,83.33333333,0,0,0,0,0.879518072,83.33333333,4,0,1588,4255,17883,5,0
44,22,2,0,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0,0,0.1875,0,4,0,1992,8965,181392,5,0
65,25,2,0,2,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.734693878,85.71428571,0,0,0,0,0.734693878,85.71428571,3,0,0,-1,0,0,1
35,28,2,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.214285714,76.92307692,0,0,0,0,0.214285714,76.92307692,0,0,215,5994,0,5,0
36,25,2,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,122,1338,22211,6,1
42,16,1,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.965517241,100,0,0,0,0,0.965517241,100,1,0,41,325,0,0,1
64,43,3,0,5,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,217,5627,0,5,1
51,18,3,0,3,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.35483871,0,0,0,0,0,0.35483871,0,3,0,302,1159,0,2,0
44,17,3,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.098484848,10,0,0,0,0,0.098484848,10,4,0,326,-1,219669,4,0
28,20,2,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1813,6588,140438,6,0
25,17,2,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.274509804,100,0,0,0,0,0.274509804,100,3,0,2268,4671,5144638,3,0
76,25,2,0,2,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,25,0,0,0,0,0.4,25,2,0,718,8047,22244,2,1
34,17,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235294118,0,0,0,0,0,0.235294118,0,3,0,758,2529,21589,4,0
27,18,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.243243243,66.66666667,0,0,0,0,0.243243243,66.66666667,3,0,146,4389,1168751,4,0
43,13,3,0,4,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.5,0,0,0,0,0,0.5,0,0,1,0,-1,0,0,1
34,14,2,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.168478261,0,0,0,0,0,0.168478261,0,0,0,1561,9395,16,9,0
48,16,2,0,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.958333333,0,0,0,0,0,0.958333333,0,1,0,2599,4340,49,7,1
23,14,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.099656357,100,0,0,0,0,0.099656357,100,3,0,2600,6530,8464,5,0
18,10,2,0,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.081395349,0,0,0,0,0,0.081395349,0,3,0,43,7991,8998652,1,0
89,12,3,0,3,5,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,1582,11566,374,6,0
39,30,2,0,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158730159,50,0,0,0,0,0.158730159,50,3,0,122,4627,1914647,4,0
404,11,2,0,2,1,0,0,0,0,0,2,6,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0.470588235,0,0,0,0,0,0.470588235,0,6,0,225,505,0,0,1
38,29,2,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8669950740000001,10,0,0,0,0,0.8669950740000001,10,4,0,644,1547,4639,2,1
60,18,3,0,3,3,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.984375,100,0,0,0,0,0.984375,100,1,0,371,7298,0,5,1
58,29,1,0,1,2,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,168,-2,0,0,1
94,14,2,0,2,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.083333333,0,0,0,0,0,0.083333333,0,4,0,0,2982,5510911,2,1
34,27,2,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.520833333,80,0,0,0,0,0.520833333,80,0,0,373,7296,10475848,5,0
18,10,1,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.219512195,0,0,0,0,0,0.219512195,0,0,0,1539,6862,30996,5,0
28,19,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15,0,0,0,0,0,0.15,0,1,0,0,4154,0,0,0
64,36,2,0,2,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.545454545,0,0,0,0,0,0.545454545,0,0,0,650,3733,241689,4,1
61,21,2,0,2,0,0,0,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.41025641,36,0,0,0,0,0.41025641,36,2,0,140,6070,14420,5,0
43,15,2,0,2,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.442307692,0,0,0,0,0,0.442307692,0,3,0,207,5637,2,10,0
70,29,2,0,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,34,3984,0,0,1
328,38,3,0,3,9,0,0,4,3,4,1,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.727272727,0,0,0,0,0,0.727272727,0,5,0,381,8019,0,4,1
64,23,3,0,3,0,0,0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,224,1968,0,0,1
150,22,2,0,2,0,0,0,1,0,0,0,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.609375,0,0,0,0,0,0.609375,0,3,0,284,3734,4969132,2,1
36,28,3,0,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.022727273,0,0,0,0,0,0.022727273,0,1,0,352,2205,597131,1,1
49,18,1,0,1,1,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.357142857,0,0,0,1,0,0.357142857,0,3,0,269,462,2516334,2,1
122,20,2,0,2,0,0,0,2,0,2,1,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.055555556,0,0,0,0,0,0.055555556,0,2,0,0,-1,0,1,1
43,18,3,0,3,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.384615385,100,0,0,0,0,0.384615385,100,4,0,26,5088,0,0,1
157,15,3,0,3,0,0,0,2,0,1,1,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,77,2114,0,1,1
69,14,2,0,2,5,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.083333333,0,0,0,0,0,0.083333333,0,3,0,257,7413,2189,7,0
19,10,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.392857143,0,0,0,0,0,0.392857143,0,0,0,0,7900,648682,3,0
26,14,2,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.208333333,0,0,0,0,0,0.208333333,0,3,0,0,-1,1657719,2,0
43,18,1,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545,0,0,0,0,0,0.045454545,0,1,0,268,3750,0,2,1
144,32,3,0,3,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,100,0,0,0,0,1,100,4,0,947,7087,18105,3,1
67,21,3,0,3,1,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464,1728,0,3,1
