id,url_length,hostname_length,path_length,query_length,subdomain_depth,path_depth,num_dots,num_hyphens,num_at_symbols,num_percents,num_numeric_chars,uses_https,has_insecure_forms,has_iframe,abnormal_form_action,has_ip_address,external_favicon,external_link_ratio,ratio_ext_hyperlinks,url_entropy,label
62367,57,11,8,0,3,1,4,3,0,0,5,1,0,1,0,0,1,0.75,0.75,4.440187,1
62368,33,14,11,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0.056604,0.056604,4.104408,0
62369,117,13,92,0,1,8,2,6,0,0,16,1,0,0,0,0,0,0.686567,0.686567,4.631575,0
62370,149,15,122,0,1,5,3,16,0,0,8,1,0,1,0,0,0,0.585366,0.585366,4.551825,0
62371,21,8,1,0,1,0,2,0,0,0,0,1,1,0,1,0,0,0.174603,0.174603,3.61781,0
62372,39,12,10,0,1,1,3,1,0,0,0,1,1,1,1,0,1,0.012195,0.012195,3.777864,0
62373,62,8,42,0,1,1,3,2,0,0,7,1,0,0,0,0,0,0.166667,0.166667,4.649457,0
62374,47,17,18,0,1,1,2,0,0,1,2,1,1,0,1,0,1,0.348315,0.348315,4.868107,0
62375,21,13,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,3.820889,1
62376,47,17,1,21,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,4.505989,1
62377,89,10,67,0,1,6,3,0,0,0,0,1,0,0,0,0,1,0.202128,0.202128,4.754671,0
62378,48,9,28,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4.209148,0
62379,41,16,17,0,0,1,1,1,0,0,3,1,0,0,0,0,0,0,0,4.665734,1
62380,63,19,33,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0.333333,0.333333,4.228788,0
62381,55,13,31,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0.213058,0.213058,4.131741,0
62382,44,17,19,0,0,3,2,0,0,0,0,1,0,0,0,0,1,0,0,4.038311,1
62383,42,19,16,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4.231487,1
62384,68,11,17,15,2,2,3,0,0,0,10,1,0,0,0,0,0,0,0,4.594097,1
62385,95,8,7,71,0,1,4,0,0,0,4,1,0,0,0,0,0,0.067669,0.067669,4.49188,0
62386,117,17,88,0,1,3,2,9,0,0,3,1,1,0,1,0,0,0.197531,0.197531,4.562195,0
62387,114,10,96,0,0,4,1,1,0,0,0,1,0,0,0,0,0,0.333333,0.333333,4.394999,0
62388,54,11,31,0,1,4,2,0,0,0,8,1,1,0,1,0,0,0.11976,0.11976,4.344132,0
62389,47,20,15,0,1,2,3,0,0,0,0,1,0,0,0,0,0,0.114865,0.114865,4.134822,0
62390,39,8,19,0,1,2,2,0,0,0,10,1,0,0,0,0,1,0.291667,0.291667,4.374895,0
62391,32,23,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.894737,0.894737,3.855338,1
62392,71,12,50,0,1,3,3,1,0,0,1,0,0,1,0,0,0,0.12,0.12,4.364055,0
62393,34,9,2,6,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,4.152921,0
62394,34,13,9,0,1,1,3,0,0,0,0,1,1,0,1,0,1,0.015625,0.015625,3.998653,0
62395,56,12,32,0,1,2,2,3,0,0,6,1,0,1,0,0,1,0.079038,0.079038,4.476474,0
62396,33,12,13,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,3.980169,1
62397,39,6,17,0,2,2,3,0,0,0,0,1,0,0,0,0,0,0.719149,0.719149,3.938496,0
62398,32,20,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,4.179229,0
62399,67,16,39,0,1,4,2,3,0,0,12,1,0,1,0,0,0,0.172414,0.172414,4.649524,0
62400,20,7,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0.123506,0.123506,3.446439,0
62401,50,19,19,0,1,2,2,1,0,0,0,1,0,1,0,0,0,0.133803,0.133803,4.101468,0
62402,40,17,15,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,4.012815,1
62403,43,13,19,0,1,3,2,0,0,0,0,1,0,0,0,0,0,0.146597,0.146597,4.25792,0
62404,37,24,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,4.023661,0
62405,83,13,52,0,1,4,2,3,0,0,6,1,0,1,0,0,0,0.396226,0.396226,4.50306,0
62406,79,10,56,0,1,4,3,7,0,0,9,1,0,0,0,0,1,0.28125,0.28125,4.622642,0
62407,37,29,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,4.114066,1
62408,61,15,38,0,0,1,1,4,0,0,0,1,1,1,1,0,0,0.160839,0.160839,4.286106,0
62409,30,18,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.647743,0
62410,26,18,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.44697,0.44697,3.719295,1
62411,30,22,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.888889,0.888889,4.031402,1
62412,195,12,7,163,1,1,4,6,0,8,29,1,0,0,0,0,1,0.34,0.34,5.052012,0
62413,43,13,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,1,1,4.175696,1
62414,89,21,61,0,0,7,2,0,0,0,1,0,1,0,1,0,0,0.947368,0.947368,4.109742,1
62415,52,13,17,0,1,2,3,1,0,0,0,1,0,0,0,0,0,0,0,4.289207,1
62416,44,11,25,0,0,2,1,3,0,0,0,1,0,1,0,0,0,0.119048,0.119048,4.053197,0
62417,43,17,18,0,0,2,1,2,0,0,4,1,0,1,0,0,1,0.02,0.02,4.254997,0
62418,93,11,64,0,1,5,2,6,0,0,8,1,1,1,1,0,1,0.126866,0.126866,4.576861,0
62419,25,16,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0.019802,0.019802,4.103465,0
62420,67,24,31,0,1,2,2,4,0,0,0,1,0,0,0,0,1,0.011628,0.011628,4.337249,0
62421,59,13,38,0,0,3,1,3,0,0,0,1,0,1,0,0,1,0.16129,0.16129,4.244197,0
62422,41,22,12,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,4.034024,1
62423,28,19,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,3.797903,1
62424,28,11,1,0,1,0,3,0,0,0,0,1,1,1,1,0,0,0.285714,0.285714,3.726474,1
62425,43,6,19,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0.113636,0.113636,4.047562,0
62426,71,11,48,0,1,3,3,2,0,0,0,1,0,0,0,0,1,0.017699,0.017699,4.130391,0
62427,72,17,43,0,1,3,2,5,0,0,0,1,0,0,0,0,0,0.108911,0.108911,4.383767,0
62428,65,24,22,0,1,2,2,2,0,0,4,1,1,0,1,0,0,0.3,0.3,4.281865,1
62429,41,10,19,0,1,3,2,0,0,0,0,1,0,0,0,0,0,0.108108,0.108108,4.120258,0
62430,161,17,132,0,1,6,2,14,0,0,10,1,1,0,1,0,1,0.080645,0.080645,4.55063,0
62431,38,11,8,0,1,1,2,1,0,0,0,1,0,0,0,0,1,1,1,4.158873,1
62432,48,15,25,0,0,2,1,2,0,0,0,1,0,0,0,0,0,0.232558,0.232558,4.032268,0
62433,59,18,33,0,0,2,2,1,0,0,0,1,0,1,0,0,0,0.078014,0.078014,4.132501,0
62434,148,15,86,34,1,2,3,8,0,0,27,1,0,0,0,0,0,1,1,4.953759,0
62435,104,19,73,0,1,1,2,8,0,0,9,1,1,1,1,0,1,0.096386,0.096386,4.460768,0
62436,19,7,4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3.787144,1
62437,44,9,1,0,4,0,5,1,0,0,0,1,0,0,0,0,0,0,0,4.16639,1
62438,21,8,1,0,1,0,2,0,0,0,0,1,1,1,1,0,1,0.173913,0.173913,3.368042,0
62439,80,25,24,0,4,3,6,0,0,0,1,1,0,0,0,0,0,0,0,4.47487,1
62440,43,10,19,0,1,3,2,0,0,0,0,1,0,0,0,0,1,0,0,4.060473,1
62441,67,13,46,0,0,7,2,0,0,0,0,1,0,0,0,0,0,0,0,4.124624,1
62442,123,20,91,0,1,3,3,12,0,0,8,1,0,0,0,0,0,1,1,4.69884,0
62443,48,18,18,0,1,2,3,1,0,0,0,1,0,0,0,0,0,0.13913,0.13913,4.334148,0
62444,38,17,9,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0.091954,0.091954,4.359127,0
62445,67,9,39,0,2,4,3,1,0,0,0,0,0,1,0,0,0,0.213115,0.213115,4.154194,0
62446,94,14,73,0,0,5,2,5,0,0,0,0,0,0,0,0,0,0.044444,0.044444,4.689968,0
62447,65,20,34,0,1,2,3,2,0,0,0,0,1,0,1,0,0,0.055556,0.055556,4.365094,0
62448,65,41,1,0,3,0,4,0,0,0,2,1,0,0,0,0,0,0,0,4.243554,1
62449,34,16,6,0,1,1,2,0,0,0,0,1,0,1,0,0,0,0.117647,0.117647,3.855866,0
62450,29,21,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,4.004364,1
62451,37,12,13,0,1,2,2,0,0,0,4,1,1,1,1,0,1,0.154321,0.154321,4.087568,0
62452,129,12,93,0,1,5,2,11,0,0,8,1,1,1,1,0,1,0.066406,0.066406,4.626338,0
62453,57,10,36,0,1,2,3,2,0,0,0,0,0,0,0,0,0,1,1,4.218622,0
62454,57,8,38,0,1,3,2,1,0,0,0,1,1,1,1,0,1,0.066667,0.066667,4.159938,0
62455,65,10,1,41,1,0,2,0,0,0,2,1,0,1,0,0,1,0.1,0.1,4.710303,0
62456,72,15,45,0,1,1,3,5,0,0,0,1,0,0,0,0,1,0.295455,0.295455,4.135998,0
62457,22,14,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.788755,1
62458,40,15,14,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3.753702,1
62459,52,7,33,0,1,2,2,2,0,0,4,1,0,0,0,0,0,0.057143,0.057143,4.258253,0
62460,66,38,10,0,1,1,3,3,0,0,0,0,0,0,0,0,0,1,1,4.405925,1
62461,107,12,87,0,0,8,3,1,0,0,7,1,0,0,0,0,0,0.333333,0.333333,4.720637,1
62462,41,13,17,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0.173913,0.173913,4.22671,0
62463,46,24,10,0,1,1,3,1,0,0,0,1,0,0,0,0,0,0.044643,0.044643,4.36521,0
62464,51,11,28,0,1,2,2,0,0,0,0,1,1,0,1,0,0,0.246753,0.246753,4.45155,0
62465,74,15,51,0,0,3,1,6,0,0,12,1,1,0,1,0,1,0.166667,0.166667,4.658532,0
62466,27,14,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0.232143,0.232143,3.93027,0
62467,32,9,1,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,3.819549,0
62468,35,12,11,0,1,2,3,0,0,0,5,1,0,1,0,0,0,0.067073,0.067073,4.036007,0
62469,53,12,29,0,1,3,2,0,0,0,0,1,1,1,1,0,1,0.116505,0.116505,4.119272,0
62470,40,21,6,0,1,1,3,0,0,0,4,1,0,0,0,0,0,1,1,4.327567,1
62471,48,11,25,0,1,3,2,0,0,0,0,1,0,0,0,0,0,0.369369,0.369369,4.296453,0
62472,99,9,78,0,1,1,2,10,0,0,0,1,0,0,0,0,1,0,0,4.310196,0
62473,51,17,22,0,1,2,2,1,0,0,0,1,0,1,0,0,1,0,0,4.05471,0
62474,74,8,55,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,4.375362,0
62475,61,10,39,0,1,3,2,3,0,0,0,1,1,0,1,0,0,0.190476,0.190476,4.222328,0
62476,41,17,16,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0.090909,0.090909,3.845987,0
62477,72,14,46,0,1,1,2,0,0,0,0,1,1,0,1,0,0,0.617225,0.617225,4.254782,0
62478,76,15,26,17,1,2,3,0,0,0,9,0,1,0,1,0,1,0.995434,0.995434,4.683875,1
62479,42,34,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,4.091622,1
62480,29,21,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0.545455,0.545455,3.883337,1
62481,51,26,10,7,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,4.419988,1
62482,28,12,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3.96772,1
62483,46,12,1,0,1,0,2,0,0,0,0,1,1,0,1,0,1,0.833333,0.833333,4.112826,1
62484,37,17,1,0,1,0,2,1,0,0,3,0,0,1,0,0,1,0.5,0.5,4.222174,1
62485,32,18,7,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,4.054229,1
62486,168,15,11,67,4,1,7,7,1,0,34,1,0,0,0,0,1,0,0,5.1019,1
62487,76,14,39,11,1,5,2,1,0,0,1,0,0,0,0,0,1,0.692308,0.692308,4.833665,1
62488,77,19,46,0,1,2,3,5,0,0,0,1,0,0,0,0,0,0.085106,0.085106,4.313285,0
62489,56,8,24,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,4.368009,1
62490,134,23,78,25,0,6,4,2,0,0,18,0,0,0,0,0,1,0.954545,0.954545,4.940162,1
62491,132,12,11,78,2,1,7,3,0,0,23,1,0,0,0,0,0,0,0,5.280439,1
62492,49,32,9,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,4.183302,1
62493,72,7,53,0,1,2,4,5,0,0,0,1,0,0,0,0,0,0.214286,0.214286,4.225976,0
62494,27,11,8,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0.666667,0.666667,3.750465,0
62495,19,11,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.043478,0.043478,3.536887,1
62496,66,13,42,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0.246231,0.246231,4.208025,0
62497,82,9,61,0,1,2,2,8,0,0,0,1,1,1,1,0,0,0.042722,0.042722,4.287252,0
62498,120,16,29,62,1,3,6,1,0,0,3,1,0,1,0,0,0,0.261905,0.261905,4.621565,0
62499,45,18,15,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0.194805,0.194805,4.157651,0
62500,29,15,6,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,3.797468,1
62501,40,10,1,0,1,0,2,0,0,0,0,1,1,0,1,0,0,0.2,0.2,4.158695,1
62502,53,13,29,0,1,1,2,4,0,0,0,0,0,0,0,0,0,0,0,4.034551,0
62503,201,14,14,165,0,2,3,0,0,0,80,0,0,0,0,0,0,0,0,4.762459,1
62504,53,17,24,0,1,2,4,1,0,0,0,1,0,1,0,0,1,0.363636,0.363636,4.258594,0
62505,81,17,52,0,1,1,3,8,0,0,0,1,0,0,0,0,0,0,0,4.297874,0
62506,56,15,14,0,1,2,7,1,0,0,0,1,0,0,0,0,1,0,0,4.180973,1
62507,31,18,1,0,1,0,2,0,0,0,0,1,1,1,1,0,1,0.031496,0.031496,4.106949,0
62508,42,25,10,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,4.189238,1
62509,143,11,120,0,1,7,3,15,0,0,19,1,1,0,1,0,1,0.302326,0.302326,4.461381,0
62510,113,15,38,51,0,5,3,1,0,0,6,1,0,0,0,0,0,0,0,5.273188,1
62511,107,14,77,0,1,3,4,10,0,6,17,1,0,0,0,0,1,0,0,4.550505,1
62512,69,12,45,0,1,2,2,3,0,0,0,1,0,1,0,0,0,0.139881,0.139881,4.283693,0
62513,23,11,1,0,1,0,3,0,0,0,1,0,1,0,1,0,1,1,1,3.522712,0
62514,86,10,20,0,2,2,3,2,0,0,5,1,1,0,1,0,0,1,1,4.467711,1
62515,31,23,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,4.002268,1
62516,44,16,16,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0.15,0.15,4.090367,0
62517,82,9,34,0,2,3,4,1,0,0,4,1,0,0,0,0,0,1,1,4.723559,0
62518,58,7,38,0,1,4,3,0,0,0,4,1,0,0,0,0,0,0.04,0.04,4.512479,0
62519,47,34,1,0,1,0,2,2,0,0,0,1,0,0,0,0,0,0.888889,0.888889,4.279777,1
62520,31,17,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0.5,0.5,4.106949,1
62521,57,28,10,0,1,1,3,2,0,0,0,1,0,0,0,0,0,1,1,4.37686,1
62522,87,19,56,0,1,1,2,7,0,0,0,1,1,0,1,0,1,0.222222,0.222222,4.406752,0
62523,40,21,7,0,1,1,2,0,0,0,0,1,1,0,1,0,1,0.493274,0.493274,4.075071,0
62524,65,17,40,0,0,3,3,1,0,0,1,1,0,0,0,0,0,0.4,0.4,4.349012,1
62525,48,15,21,0,1,2,2,0,0,0,0,1,1,0,1,0,1,0.345622,0.345622,3.821854,0
62526,62,12,42,0,0,4,1,3,0,0,8,1,1,1,1,0,1,0.1375,0.1375,4.364755,0
62527,37,16,1,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,4.064466,1
62528,57,17,32,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0.212121,0.212121,4.34002,0
62529,26,13,1,0,1,0,2,0,0,0,0,1,0,1,0,0,1,0.483871,0.483871,3.613337,0
62530,62,15,15,20,1,2,3,0,0,0,3,0,0,0,0,0,0,1,1,4.465798,0
62531,37,21,9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.892452,1
62532,41,10,9,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4.192322,1
62533,65,12,46,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,4.096564,1
62534,47,7,28,0,1,2,2,4,0,0,3,1,0,1,0,0,0,0.333333,0.333333,4.264606,0
62535,76,9,54,0,1,2,2,2,0,0,13,1,0,1,0,0,0,0.651163,0.651163,4.545845,1
62536,62,22,28,0,1,3,2,1,0,0,0,1,1,1,1,0,1,0.020134,0.020134,4.131042,0
62537,92,18,58,0,1,2,3,7,0,0,0,1,0,0,0,0,0,0.852459,0.852459,4.296737,0
62538,80,19,49,0,1,2,3,4,0,0,0,1,0,0,0,0,1,0.023936,0.023936,4.135791,0
62539,55,11,24,0,1,2,2,1,0,0,0,1,0,1,0,0,1,0.466667,0.466667,3.990807,0
62540,97,9,71,0,2,3,4,0,0,3,8,1,0,0,0,0,0,0,0,4.652058,0
62541,115,11,3,84,1,1,4,0,0,0,9,1,1,0,1,0,1,0.8,0.8,4.624098,0
62542,47,17,15,0,1,2,2,0,0,0,0,1,0,1,0,0,1,0.75,0.75,4.075317,0
62543,70,14,48,0,0,6,2,1,0,0,0,1,1,0,1,0,1,0.166667,0.166667,4.519237,1
62544,46,9,25,0,1,4,2,0,0,0,0,1,0,1,0,0,0,0.066667,0.066667,4.145647,0
62545,56,13,31,0,1,2,3,4,0,0,0,1,1,0,1,0,1,0.301471,0.301471,4.260405,0
62546,59,21,27,0,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,4.189587,0
62547,79,51,20,0,0,1,2,2,0,0,31,1,0,0,0,0,1,0,0,4.698113,1
62548,95,22,20,39,1,2,3,1,0,0,2,0,0,0,0,0,0,0.590909,0.590909,4.629111,1
62549,42,9,1,0,4,0,5,1,0,0,0,1,0,0,0,0,0,0,0,4.168887,1
62550,190,9,98,59,2,7,3,1,0,0,52,0,0,0,0,0,1,0.010929,0.010929,5.530242,1
62551,46,12,17,0,1,3,3,0,0,0,6,1,0,1,0,0,1,0.404255,0.404255,4.116409,0
62552,75,7,56,0,1,3,2,10,0,0,0,1,1,0,1,0,1,0.074074,0.074074,4.283651,0
62553,38,19,6,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,4.253863,1
62554,45,8,25,0,1,4,3,0,0,0,12,1,1,1,1,0,1,0.039801,0.039801,4.129982,0
62555,26,9,5,0,1,1,2,0,0,0,0,1,1,1,1,0,1,0.04,0.04,3.844107,0
62556,61,7,36,0,1,3,3,2,0,0,5,1,0,0,0,0,0,0.04,0.04,4.370612,0
62557,33,25,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0.756757,0.756757,4.066677,1
62558,32,19,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0.15625,0.15625,3.843139,0
62559,43,12,19,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,4.251164,0
62560,59,10,37,0,1,4,3,0,0,0,0,1,0,0,0,0,1,0.213483,0.213483,4.195812,0
62561,101,23,16,54,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5.324862,1
62562,42,11,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0.956522,0.956522,4.157215,1
62563,32,23,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.054229,1
62564,86,13,65,0,0,3,1,10,0,0,7,1,0,0,0,0,1,0.445161,0.445161,4.468027,0
62565,62,15,33,0,1,1,3,3,0,0,1,1,0,0,0,0,0,0.098485,0.098485,4.586551,0
62566,52,12,25,0,1,3,3,0,0,0,5,1,0,0,0,0,0,0.5,0.5,4.426616,0
62567,46,15,19,0,1,2,3,0,0,0,0,1,0,0,0,0,0,1,1,4.116409,0
62568,27,8,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,4.106377,1
62569,44,15,17,0,1,2,2,0,0,0,0,1,0,0,0,0,1,0.131579,0.131579,4.098652,0
62570,48,17,14,0,1,2,3,0,0,0,6,0,0,0,0,0,0,0,0,4.353308,1
62571,34,15,7,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0.117647,0.117647,4.020855,0
62572,51,19,24,0,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,4.442444,1
62573,135,17,72,24,1,6,4,0,0,0,19,0,0,0,0,0,0,0,0,4.820065,1
62574,95,18,13,42,1,1,3,1,0,0,30,0,0,0,0,0,1,1,1,4.684859,1
62575,69,11,46,0,1,3,3,0,0,0,0,1,1,0,1,0,0,0.071942,0.071942,4.340216,0
62576,77,28,41,0,0,4,2,1,0,0,4,1,0,0,0,0,0,0,0,4.285678,1
62577,86,23,50,0,1,4,2,3,0,0,3,1,0,0,0,0,1,0.037234,0.037234,4.380087,0
62578,54,11,1,0,3,0,4,0,0,0,2,1,0,0,0,0,0,0.956522,0.956522,4.212587,1
62579,61,7,47,0,0,2,1,1,0,0,19,0,0,0,0,0,1,0,0,4.715344,1
62580,26,14,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3.613337,1
62581,32,20,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,4.14032,1
62582,50,12,27,0,1,2,2,1,0,0,0,1,0,0,0,0,0,0,0,4.023145,0
62583,33,19,7,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3.965314,1
62584,44,26,10,0,0,1,2,2,0,0,0,1,0,0,0,0,0,1,1,4.254442,1
62585,69,10,47,0,1,3,2,4,0,0,2,1,0,0,0,0,0,0,0,4.719416,0
62586,64,15,37,0,1,3,3,0,0,0,8,1,0,1,0,0,0,0,0,4.773383,0
62587,30,7,1,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,3.869577,1
62588,39,18,10,0,1,1,2,0,0,0,0,0,1,0,1,0,0,0.031746,0.031746,4.035277,0
62589,29,8,8,0,1,1,9,0,0,0,0,0,0,0,0,0,0,0,0,3.313361,1
62590,1386,15,36,1327,0,2,13,11,0,12,269,0,0,0,0,0,0,0,0,5.854047,1
62591,108,19,76,0,1,2,2,4,0,0,9,1,0,0,0,0,1,0.75,0.75,4.544401,0
62592,58,13,33,0,1,2,2,1,0,0,0,1,0,0,0,0,1,0.097378,0.097378,4.106981,0
62593,48,15,22,0,1,3,4,0,0,0,4,0,0,0,0,0,0,0,0,4.343633,1
62594,39,11,1,0,2,0,3,0,0,0,1,1,0,0,0,0,0,0.956522,0.956522,4.297471,1
62595,38,9,21,0,0,3,1,0,0,0,2,1,0,0,0,0,0,0,0,4.366091,1
62596,60,21,32,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0.955224,0.955224,4.189364,1
62597,61,11,38,0,1,2,2,3,0,0,2,1,0,0,0,0,0,0.004098,0.004098,4.433061,0
62598,50,14,24,0,1,2,2,2,0,0,0,1,0,1,0,0,0,0.086957,0.086957,4.321077,0
62599,58,12,27,0,1,1,3,3,0,0,5,1,0,1,0,0,1,0.870466,0.870466,4.415761,0
62600,90,18,60,0,1,4,3,5,0,0,8,1,0,0,0,0,0,0.099237,0.099237,4.574792,0
62601,40,17,12,0,1,2,2,1,0,0,5,1,0,0,0,0,1,0.949772,0.949772,4.312815,1
62602,22,9,1,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,3.413088,0
62603,96,19,70,0,0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,4.264127,1
62604,41,13,17,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0.237013,0.237013,4.238667,0
62605,65,18,24,15,0,2,2,0,0,0,10,0,0,0,0,0,0,0,0,4.574076,1
62606,83,14,58,0,1,2,3,6,0,0,0,0,0,0,0,0,0,0,0,4.306402,0
62607,27,10,9,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0.104167,0.104167,4.106377,0
62608,88,21,55,0,1,3,3,6,0,0,0,1,1,1,1,0,1,0.047619,0.047619,4.26775,0
62609,51,16,23,0,1,3,4,1,0,0,0,1,0,1,0,0,1,0.676056,0.676056,4.162745,1
62610,30,7,1,0,1,0,2,1,0,0,6,1,0,0,0,0,0,1,1,4.098069,1
62611,43,13,22,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,3.781403,1
62612,47,11,8,0,1,1,2,1,0,0,1,1,0,0,0,0,1,1,1,4.178609,1
62613,48,13,24,0,1,2,2,0,0,0,18,1,0,0,0,0,1,0,0,4.278107,0
62614,33,9,10,0,1,2,3,0,0,0,0,0,0,0,0,0,1,0,0,3.92259,0
62615,103,12,84,0,0,4,1,9,0,0,3,0,0,0,0,0,0,0,0,4.461689,0
62616,20,6,0,0,1,0,2,0,0,0,0,1,1,0,1,0,0,0.839506,0.839506,3.821928,1
62617,58,27,24,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,3.857752,1
62618,22,13,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0.027184,0.027184,3.62922,0
62619,73,18,43,0,1,3,2,0,0,0,0,1,1,0,1,0,1,0.074074,0.074074,4.116205,0
62620,20,8,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3.484184,0
62621,55,11,33,0,1,2,3,2,0,0,1,0,0,0,0,0,0,1,1,4.438191,0
62622,70,15,43,0,1,2,3,3,0,0,5,1,0,0,0,0,0,0.054054,0.054054,4.566425,0
62623,28,19,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0.004785,0.004785,4.083617,0
62624,54,17,30,0,0,4,1,1,0,0,0,0,1,0,1,0,1,0.909091,0.909091,4.348736,1
62625,33,11,1,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,4.089552,0
62626,57,11,1,0,2,0,3,1,0,0,0,1,0,0,0,0,0,0.956522,0.956522,4.333172,1
62627,41,12,1,0,1,0,2,0,0,0,1,1,0,0,0,0,1,0,0,4.210734,1
62628,46,13,22,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0.369231,0.369231,4.284007,0
62629,94,17,65,0,1,3,3,6,0,0,8,1,0,1,0,0,1,0.10989,0.10989,4.683965,0
62630,113,9,92,0,1,4,2,7,0,0,0,1,0,1,0,0,0,0.05,0.05,4.224466,0
62631,26,13,1,0,1,0,2,0,0,0,0,1,1,1,1,0,1,0.342857,0.342857,4.026987,0
62632,216,18,12,177,0,2,1,4,0,0,4,1,1,0,1,0,0,0,0,4.841358,1
62633,78,9,44,0,2,2,4,1,0,0,22,1,1,0,1,0,0,0.566667,0.566667,4.663563,1
62634,37,15,10,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0.894737,0.894737,4.147718,1
62635,81,14,55,0,1,4,2,4,0,0,8,1,1,1,1,0,1,0.198718,0.198718,4.545503,0
